order_id,Week_Start,pizza_id,quantity,unit_price,total_price
906,2015-01-12,southw_ckn_l,1,20.75,20.75
907,2015-01-12,sicilian_s,1,12.25,12.25
908,2015-01-12,pepperoni_m,1,12.5,12.5
908,2015-01-12,thai_ckn_l,1,20.75,20.75
909,2015-01-12,bbq_ckn_l,1,20.75,20.75
909,2015-01-12,ital_veggie_m,1,16.75,16.75
909,2015-01-12,spicy_ital_s,1,12.5,12.5
910,2015-01-12,ital_cpcllo_s,1,12.0,12.0
910,2015-01-12,prsc_argla_s,1,12.5,12.5
910,2015-01-12,veggie_veg_l,1,20.25,20.25
911,2015-01-12,bbq_ckn_s,1,12.75,12.75
911,2015-01-12,spinach_fet_s,1,12.0,12.0
912,2015-01-12,pep_msh_pep_m,1,14.5,14.5
913,2015-01-12,spinach_supr_s,1,12.5,12.5
914,2015-01-12,veggie_veg_m,1,16.0,16.0
915,2015-01-12,bbq_ckn_m,1,16.75,16.75
915,2015-01-12,five_cheese_l,1,18.5,18.5
915,2015-01-12,green_garden_s,1,12.0,12.0
915,2015-01-12,napolitana_m,1,16.0,16.0
915,2015-01-12,pepperoni_l,1,15.25,15.25
915,2015-01-12,pepperoni_m,1,12.5,12.5
915,2015-01-12,prsc_argla_s,1,12.5,12.5
915,2015-01-12,spicy_ital_l,1,20.75,20.75
916,2015-01-12,ital_supr_m,1,16.5,16.5
916,2015-01-12,mexicana_l,1,20.25,20.25
916,2015-01-12,pepperoni_l,1,15.25,15.25
916,2015-01-12,the_greek_xl,1,25.5,25.5
917,2015-01-12,southw_ckn_l,1,20.75,20.75
918,2015-01-12,spinach_fet_s,1,12.0,12.0
919,2015-01-12,napolitana_l,1,20.5,20.5
920,2015-01-12,bbq_ckn_m,1,16.75,16.75
920,2015-01-12,classic_dlx_m,1,16.0,16.0
921,2015-01-12,southw_ckn_l,1,20.75,20.75
921,2015-01-12,spin_pesto_l,1,20.75,20.75
922,2015-01-12,calabrese_m,1,16.25,16.25
922,2015-01-12,pepperoni_m,1,12.5,12.5
922,2015-01-12,southw_ckn_l,1,20.75,20.75
923,2015-01-12,mexicana_m,1,16.0,16.0
923,2015-01-12,spinach_fet_s,1,12.0,12.0
924,2015-01-12,pepperoni_l,1,15.25,15.25
924,2015-01-12,southw_ckn_l,1,20.75,20.75
925,2015-01-12,veggie_veg_l,1,20.25,20.25
926,2015-01-12,classic_dlx_m,1,16.0,16.0
926,2015-01-12,pepperoni_l,1,15.25,15.25
926,2015-01-12,sicilian_s,1,12.25,12.25
926,2015-01-12,veggie_veg_l,1,20.25,20.25
927,2015-01-12,cali_ckn_m,1,16.75,16.75
927,2015-01-12,ckn_alfredo_m,1,16.75,16.75
927,2015-01-12,classic_dlx_m,1,16.0,16.0
927,2015-01-12,four_cheese_m,1,14.75,14.75
927,2015-01-12,hawaiian_s,1,10.5,10.5
927,2015-01-12,ital_cpcllo_s,1,12.0,12.0
927,2015-01-12,mexicana_m,1,16.0,16.0
927,2015-01-12,napolitana_m,1,16.0,16.0
927,2015-01-12,spinach_fet_m,1,16.0,16.0
928,2015-01-12,cali_ckn_l,1,20.75,20.75
928,2015-01-12,thai_ckn_l,1,20.75,20.75
929,2015-01-12,five_cheese_l,1,18.5,18.5
930,2015-01-12,ital_cpcllo_s,1,12.0,12.0
930,2015-01-12,napolitana_l,1,20.5,20.5
930,2015-01-12,pep_msh_pep_s,1,11.0,11.0
931,2015-01-12,bbq_ckn_l,1,20.75,20.75
931,2015-01-12,five_cheese_l,1,18.5,18.5
931,2015-01-12,peppr_salami_s,1,12.5,12.5
932,2015-01-12,calabrese_m,1,16.25,16.25
932,2015-01-12,thai_ckn_s,1,12.75,12.75
933,2015-01-12,five_cheese_l,1,18.5,18.5
934,2015-01-12,thai_ckn_l,1,20.75,20.75
935,2015-01-12,big_meat_s,1,12.0,12.0
935,2015-01-12,spicy_ital_l,1,20.75,20.75
935,2015-01-12,spinach_fet_m,1,16.0,16.0
935,2015-01-12,the_greek_m,1,16.0,16.0
936,2015-01-12,sicilian_s,1,12.25,12.25
937,2015-01-12,spicy_ital_s,1,12.5,12.5
938,2015-01-12,ital_supr_m,1,16.5,16.5
938,2015-01-12,peppr_salami_l,1,20.75,20.75
938,2015-01-12,spinach_fet_l,1,20.25,20.25
939,2015-01-12,peppr_salami_l,1,20.75,20.75
939,2015-01-12,spin_pesto_s,1,12.5,12.5
940,2015-01-12,napolitana_l,1,20.5,20.5
940,2015-01-12,pep_msh_pep_m,1,14.5,14.5
940,2015-01-12,peppr_salami_m,1,16.5,16.5
941,2015-01-12,green_garden_m,1,16.0,16.0
941,2015-01-12,ital_cpcllo_l,1,20.5,20.5
942,2015-01-12,bbq_ckn_m,1,16.75,16.75
942,2015-01-12,southw_ckn_l,1,20.75,20.75
943,2015-01-12,sicilian_s,1,12.25,12.25
944,2015-01-12,classic_dlx_m,1,16.0,16.0
945,2015-01-12,bbq_ckn_l,1,20.75,20.75
945,2015-01-12,five_cheese_l,1,18.5,18.5
945,2015-01-12,four_cheese_l,1,17.95,17.95
945,2015-01-12,hawaiian_s,1,10.5,10.5
946,2015-01-12,cali_ckn_s,1,12.75,12.75
946,2015-01-12,pepperoni_s,1,9.75,9.75
946,2015-01-12,spin_pesto_l,1,20.75,20.75
946,2015-01-12,spinach_supr_s,1,12.5,12.5
947,2015-01-12,cali_ckn_m,1,16.75,16.75
947,2015-01-12,pepperoni_l,1,15.25,15.25
947,2015-01-12,the_greek_xl,1,25.5,25.5
948,2015-01-12,pep_msh_pep_s,1,11.0,11.0
948,2015-01-12,pepperoni_l,1,15.25,15.25
948,2015-01-12,spicy_ital_l,1,20.75,20.75
948,2015-01-12,veggie_veg_s,1,12.0,12.0
949,2015-01-12,mexicana_l,1,20.25,20.25
949,2015-01-12,veggie_veg_m,1,16.0,16.0
950,2015-01-12,cali_ckn_m,1,16.75,16.75
951,2015-01-12,ital_veggie_m,1,16.75,16.75
952,2015-01-12,big_meat_s,1,12.0,12.0
952,2015-01-12,calabrese_l,1,20.25,20.25
952,2015-01-12,peppr_salami_m,1,16.5,16.5
952,2015-01-12,spinach_fet_s,1,12.0,12.0
953,2015-01-12,bbq_ckn_s,1,12.75,12.75
953,2015-01-12,ckn_alfredo_m,1,16.75,16.75
953,2015-01-12,spinach_fet_s,1,12.0,12.0
954,2015-01-12,thai_ckn_l,2,20.75,41.5
955,2015-01-12,cali_ckn_m,1,16.75,16.75
955,2015-01-12,five_cheese_l,1,18.5,18.5
955,2015-01-12,napolitana_l,1,20.5,20.5
956,2015-01-12,prsc_argla_m,1,16.5,16.5
956,2015-01-12,thai_ckn_s,1,12.75,12.75
957,2015-01-12,four_cheese_l,1,17.95,17.95
957,2015-01-12,green_garden_l,1,20.25,20.25
957,2015-01-12,ital_veggie_s,1,12.75,12.75
957,2015-01-12,spin_pesto_l,1,20.75,20.75
958,2015-01-12,pepperoni_l,1,15.25,15.25
959,2015-01-12,cali_ckn_s,1,12.75,12.75
959,2015-01-12,spin_pesto_m,1,16.5,16.5
960,2015-01-12,spicy_ital_l,2,20.75,41.5
961,2015-01-12,bbq_ckn_s,1,12.75,12.75
961,2015-01-12,ital_cpcllo_l,1,20.5,20.5
962,2015-01-12,big_meat_s,1,12.0,12.0
962,2015-01-12,pep_msh_pep_l,1,17.5,17.5
963,2015-01-12,cali_ckn_m,2,16.75,33.5
963,2015-01-12,ckn_pesto_l,1,20.75,20.75
963,2015-01-12,sicilian_m,1,16.25,16.25
964,2015-01-12,big_meat_s,1,12.0,12.0
964,2015-01-12,four_cheese_m,1,14.75,14.75
965,2015-01-12,green_garden_s,1,12.0,12.0
965,2015-01-12,spicy_ital_l,1,20.75,20.75
965,2015-01-12,spinach_fet_m,1,16.0,16.0
965,2015-01-12,thai_ckn_m,1,16.75,16.75
966,2015-01-12,sicilian_s,1,12.25,12.25
966,2015-01-12,spinach_fet_l,1,20.25,20.25
967,2015-01-12,mediterraneo_m,1,16.0,16.0
968,2015-01-12,hawaiian_s,1,10.5,10.5
968,2015-01-12,ital_cpcllo_s,1,12.0,12.0
969,2015-01-12,mexicana_m,1,16.0,16.0
970,2015-01-12,classic_dlx_m,1,16.0,16.0
970,2015-01-12,spicy_ital_l,1,20.75,20.75
971,2015-01-12,ckn_alfredo_m,1,16.75,16.75
971,2015-01-12,classic_dlx_m,1,16.0,16.0
971,2015-01-12,ital_supr_l,1,20.75,20.75
971,2015-01-12,sicilian_l,1,20.25,20.25
972,2015-01-12,pepperoni_l,1,15.25,15.25
972,2015-01-12,pepperoni_s,1,9.75,9.75
973,2015-01-12,mexicana_l,1,20.25,20.25
974,2015-01-12,classic_dlx_s,1,12.0,12.0
975,2015-01-12,green_garden_m,1,16.0,16.0
975,2015-01-12,mediterraneo_l,1,20.25,20.25
976,2015-01-12,pepperoni_l,1,15.25,15.25
977,2015-01-12,pep_msh_pep_m,1,14.5,14.5
977,2015-01-12,thai_ckn_l,1,20.75,20.75
978,2015-01-12,bbq_ckn_s,1,12.75,12.75
978,2015-01-12,big_meat_s,1,12.0,12.0
978,2015-01-12,brie_carre_s,2,23.65,47.3
978,2015-01-12,hawaiian_l,1,16.5,16.5
978,2015-01-12,hawaiian_s,1,10.5,10.5
978,2015-01-12,ital_supr_l,1,20.75,20.75
978,2015-01-12,ital_supr_m,1,16.5,16.5
978,2015-01-12,mediterraneo_l,1,20.25,20.25
978,2015-01-12,peppr_salami_l,1,20.75,20.75
978,2015-01-12,spicy_ital_s,1,12.5,12.5
978,2015-01-12,thai_ckn_m,1,16.75,16.75
979,2015-01-12,spin_pesto_m,1,16.5,16.5
980,2015-01-12,cali_ckn_l,1,20.75,20.75
980,2015-01-12,napolitana_s,1,12.0,12.0
980,2015-01-12,sicilian_l,1,20.25,20.25
980,2015-01-12,spinach_supr_s,1,12.5,12.5
980,2015-01-12,thai_ckn_l,1,20.75,20.75
980,2015-01-12,thai_ckn_m,1,16.75,16.75
981,2015-01-12,bbq_ckn_l,1,20.75,20.75
982,2015-01-12,four_cheese_l,1,17.95,17.95
982,2015-01-12,hawaiian_l,1,16.5,16.5
982,2015-01-12,pepperoni_l,1,15.25,15.25
982,2015-01-12,southw_ckn_l,1,20.75,20.75
983,2015-01-12,big_meat_s,1,12.0,12.0
984,2015-01-12,ital_cpcllo_s,1,12.0,12.0
985,2015-01-12,hawaiian_m,1,13.25,13.25
985,2015-01-12,ital_veggie_m,1,16.75,16.75
985,2015-01-12,soppressata_s,1,12.5,12.5
986,2015-01-12,veggie_veg_m,1,16.0,16.0
987,2015-01-12,bbq_ckn_l,1,20.75,20.75
987,2015-01-12,calabrese_l,1,20.25,20.25
987,2015-01-12,prsc_argla_s,1,12.5,12.5
988,2015-01-12,ital_veggie_l,1,21.0,21.0
989,2015-01-12,hawaiian_s,1,10.5,10.5
990,2015-01-12,pepperoni_s,1,9.75,9.75
991,2015-01-12,big_meat_s,1,12.0,12.0
991,2015-01-12,soppressata_s,1,12.5,12.5
992,2015-01-12,ital_supr_m,1,16.5,16.5
993,2015-01-12,bbq_ckn_m,1,16.75,16.75
994,2015-01-12,cali_ckn_m,1,16.75,16.75
994,2015-01-12,hawaiian_s,1,10.5,10.5
994,2015-01-12,thai_ckn_l,1,20.75,20.75
994,2015-01-12,thai_ckn_s,1,12.75,12.75
995,2015-01-12,cali_ckn_l,1,20.75,20.75
996,2015-01-12,ital_cpcllo_m,1,16.0,16.0
996,2015-01-12,ital_cpcllo_s,1,12.0,12.0
996,2015-01-12,napolitana_l,1,20.5,20.5
996,2015-01-12,spin_pesto_s,1,12.5,12.5
997,2015-01-12,mexicana_m,1,16.0,16.0
998,2015-01-12,ital_cpcllo_l,1,20.5,20.5
999,2015-01-12,southw_ckn_m,1,16.75,16.75
1000,2015-01-12,brie_carre_s,1,23.65,23.65
1000,2015-01-12,mediterraneo_l,1,20.25,20.25
1001,2015-01-12,big_meat_s,2,12.0,24.0
1001,2015-01-12,pepperoni_l,1,15.25,15.25
1001,2015-01-12,spicy_ital_l,1,20.75,20.75
1002,2015-01-12,bbq_ckn_m,1,16.75,16.75
1002,2015-01-12,ckn_pesto_m,1,16.75,16.75
1003,2015-01-12,cali_ckn_l,1,20.75,20.75
1003,2015-01-12,cali_ckn_m,1,16.75,16.75
1003,2015-01-12,pepperoni_s,1,9.75,9.75
1004,2015-01-12,the_greek_xl,1,25.5,25.5
1005,2015-01-12,bbq_ckn_l,1,20.75,20.75
1005,2015-01-12,sicilian_s,1,12.25,12.25
1006,2015-01-12,thai_ckn_l,1,20.75,20.75
1006,2015-01-12,veggie_veg_s,1,12.0,12.0
1007,2015-01-12,veggie_veg_l,1,20.25,20.25
1008,2015-01-12,classic_dlx_m,1,16.0,16.0
1008,2015-01-12,the_greek_m,1,16.0,16.0
1009,2015-01-12,classic_dlx_m,1,16.0,16.0
1009,2015-01-12,green_garden_m,1,16.0,16.0
1010,2015-01-12,big_meat_s,1,12.0,12.0
1010,2015-01-12,ckn_alfredo_l,1,20.75,20.75
1010,2015-01-12,ital_veggie_l,1,21.0,21.0
1011,2015-01-12,pep_msh_pep_s,1,11.0,11.0
1012,2015-01-12,green_garden_m,1,16.0,16.0
1012,2015-01-12,prsc_argla_l,1,20.75,20.75
1013,2015-01-12,soppressata_m,1,16.5,16.5
1013,2015-01-12,spinach_supr_m,1,16.5,16.5
1014,2015-01-12,ckn_pesto_l,1,20.75,20.75
1014,2015-01-12,pepperoni_s,1,9.75,9.75
1014,2015-01-12,prsc_argla_s,1,12.5,12.5
1014,2015-01-12,southw_ckn_l,1,20.75,20.75
1015,2015-01-12,thai_ckn_l,1,20.75,20.75
1016,2015-01-12,cali_ckn_m,1,16.75,16.75
1016,2015-01-12,hawaiian_m,1,13.25,13.25
1016,2015-01-12,sicilian_s,1,12.25,12.25
1017,2015-01-12,cali_ckn_m,1,16.75,16.75
1018,2015-01-12,bbq_ckn_l,1,20.75,20.75
1018,2015-01-12,cali_ckn_s,1,12.75,12.75
1018,2015-01-12,pep_msh_pep_s,1,11.0,11.0
1019,2015-01-12,hawaiian_s,2,10.5,21.0
1019,2015-01-12,soppressata_s,1,12.5,12.5
1019,2015-01-12,spin_pesto_s,1,12.5,12.5
1020,2015-01-12,bbq_ckn_l,1,20.75,20.75
1020,2015-01-12,bbq_ckn_s,1,12.75,12.75
1020,2015-01-12,pepperoni_m,1,12.5,12.5
1020,2015-01-12,southw_ckn_l,1,20.75,20.75
1021,2015-01-12,bbq_ckn_l,1,20.75,20.75
1021,2015-01-12,cali_ckn_l,1,20.75,20.75
1021,2015-01-12,mediterraneo_s,1,12.0,12.0
1021,2015-01-12,pepperoni_m,1,12.5,12.5
1022,2015-01-12,thai_ckn_l,1,20.75,20.75
1023,2015-01-12,ital_cpcllo_m,1,16.0,16.0
1024,2015-01-12,bbq_ckn_l,1,20.75,20.75
1025,2015-01-12,pep_msh_pep_s,1,11.0,11.0
1025,2015-01-12,pepperoni_l,1,15.25,15.25
1025,2015-01-12,veggie_veg_l,1,20.25,20.25
1026,2015-01-12,cali_ckn_l,1,20.75,20.75
1026,2015-01-12,classic_dlx_l,1,20.5,20.5
1027,2015-01-12,four_cheese_l,1,17.95,17.95
1028,2015-01-12,napolitana_l,1,20.5,20.5
1028,2015-01-12,sicilian_l,1,20.25,20.25
1029,2015-01-12,sicilian_m,1,16.25,16.25
1029,2015-01-12,the_greek_l,1,20.5,20.5
1030,2015-01-12,pepperoni_s,1,9.75,9.75
1030,2015-01-12,peppr_salami_l,1,20.75,20.75
1030,2015-01-12,sicilian_s,1,12.25,12.25
1030,2015-01-12,spicy_ital_l,1,20.75,20.75
1031,2015-01-12,classic_dlx_l,1,20.5,20.5
1031,2015-01-12,hawaiian_l,1,16.5,16.5
1032,2015-01-12,bbq_ckn_l,1,20.75,20.75
1033,2015-01-12,cali_ckn_m,1,16.75,16.75
1034,2015-01-12,bbq_ckn_m,1,16.75,16.75
1034,2015-01-12,mexicana_l,1,20.25,20.25
1034,2015-01-12,napolitana_l,1,20.5,20.5
1034,2015-01-12,napolitana_s,1,12.0,12.0
1034,2015-01-12,pepperoni_l,1,15.25,15.25
1034,2015-01-12,sicilian_m,1,16.25,16.25
1034,2015-01-12,soppressata_l,1,20.75,20.75
1034,2015-01-12,spinach_fet_s,1,12.0,12.0
1035,2015-01-12,cali_ckn_m,1,16.75,16.75
1035,2015-01-12,green_garden_l,1,20.25,20.25
1035,2015-01-12,ital_supr_m,1,16.5,16.5
1035,2015-01-12,mediterraneo_s,1,12.0,12.0
1036,2015-01-12,classic_dlx_m,1,16.0,16.0
1036,2015-01-12,ital_supr_m,1,16.5,16.5
1036,2015-01-12,mexicana_l,1,20.25,20.25
1036,2015-01-12,thai_ckn_l,1,20.75,20.75
1037,2015-01-12,big_meat_s,1,12.0,12.0
1037,2015-01-12,ckn_pesto_s,1,12.75,12.75
1037,2015-01-12,classic_dlx_m,1,16.0,16.0
1037,2015-01-12,ital_supr_m,1,16.5,16.5
1038,2015-01-12,hawaiian_l,1,16.5,16.5
1038,2015-01-12,pepperoni_l,1,15.25,15.25
1039,2015-01-12,classic_dlx_l,1,20.5,20.5
1040,2015-01-12,peppr_salami_l,1,20.75,20.75
1040,2015-01-12,thai_ckn_l,1,20.75,20.75
1041,2015-01-12,sicilian_s,1,12.25,12.25
1042,2015-01-12,pep_msh_pep_s,1,11.0,11.0
1043,2015-01-12,four_cheese_m,1,14.75,14.75
1043,2015-01-12,pepperoni_s,1,9.75,9.75
1043,2015-01-12,peppr_salami_l,1,20.75,20.75
1043,2015-01-12,prsc_argla_m,1,16.5,16.5
1043,2015-01-12,sicilian_s,2,12.25,24.5
1043,2015-01-12,southw_ckn_m,1,16.75,16.75
1043,2015-01-12,spicy_ital_s,1,12.5,12.5
1043,2015-01-12,spinach_fet_m,1,16.0,16.0
1044,2015-01-12,the_greek_xl,1,25.5,25.5
1045,2015-01-12,cali_ckn_m,1,16.75,16.75
1046,2015-01-12,classic_dlx_s,1,12.0,12.0
1047,2015-01-12,bbq_ckn_s,1,12.75,12.75
1047,2015-01-12,four_cheese_l,2,17.95,35.9
1047,2015-01-12,pepperoni_s,1,9.75,9.75
1048,2015-01-12,veggie_veg_l,1,20.25,20.25
1049,2015-01-12,bbq_ckn_l,1,20.75,20.75
1050,2015-01-12,spinach_fet_s,1,12.0,12.0
1051,2015-01-12,cali_ckn_l,1,20.75,20.75
1052,2015-01-12,peppr_salami_m,1,16.5,16.5
1052,2015-01-12,soppressata_l,1,20.75,20.75
1053,2015-01-12,cali_ckn_m,1,16.75,16.75
1053,2015-01-12,pepperoni_l,1,15.25,15.25
1053,2015-01-12,spinach_supr_m,1,16.5,16.5
1054,2015-01-12,bbq_ckn_m,1,16.75,16.75
1054,2015-01-12,pepperoni_s,1,9.75,9.75
1055,2015-01-12,big_meat_s,1,12.0,12.0
1056,2015-01-12,bbq_ckn_m,1,16.75,16.75
1056,2015-01-12,prsc_argla_m,1,16.5,16.5
1056,2015-01-12,thai_ckn_m,1,16.75,16.75
1057,2015-01-12,hawaiian_s,1,10.5,10.5
1057,2015-01-12,pepperoni_l,1,15.25,15.25
1058,2015-01-12,cali_ckn_s,1,12.75,12.75
1059,2015-01-12,bbq_ckn_m,1,16.75,16.75
1059,2015-01-12,mexicana_m,1,16.0,16.0
1059,2015-01-12,pepperoni_l,1,15.25,15.25
1059,2015-01-12,spinach_supr_l,1,20.75,20.75
1060,2015-01-12,mexicana_l,1,20.25,20.25
1060,2015-01-12,spin_pesto_s,1,12.5,12.5
1061,2015-01-12,prsc_argla_s,1,12.5,12.5
1061,2015-01-12,spinach_supr_s,1,12.5,12.5
1062,2015-01-12,ital_supr_m,2,16.5,33.0
1062,2015-01-12,napolitana_l,1,20.5,20.5
1063,2015-01-12,big_meat_s,1,12.0,12.0
1063,2015-01-12,calabrese_m,1,16.25,16.25
1063,2015-01-12,mexicana_s,1,12.0,12.0
1064,2015-01-12,prsc_argla_s,1,12.5,12.5
1065,2015-01-12,bbq_ckn_m,1,16.75,16.75
1065,2015-01-12,cali_ckn_l,1,20.75,20.75
1065,2015-01-12,ckn_pesto_l,1,20.75,20.75
1065,2015-01-12,veggie_veg_m,1,16.0,16.0
1066,2015-01-12,cali_ckn_m,1,16.75,16.75
1066,2015-01-12,classic_dlx_m,1,16.0,16.0
1066,2015-01-12,ital_veggie_s,1,12.75,12.75
1066,2015-01-12,pep_msh_pep_s,1,11.0,11.0
1067,2015-01-12,cali_ckn_l,1,20.75,20.75
1067,2015-01-12,hawaiian_l,1,16.5,16.5
1067,2015-01-12,peppr_salami_l,1,20.75,20.75
1068,2015-01-12,sicilian_m,1,16.25,16.25
1068,2015-01-12,southw_ckn_l,1,20.75,20.75
1069,2015-01-12,big_meat_s,1,12.0,12.0
1069,2015-01-12,sicilian_s,1,12.25,12.25
1069,2015-01-12,thai_ckn_s,1,12.75,12.75
1070,2015-01-12,bbq_ckn_m,1,16.75,16.75
1070,2015-01-12,pepperoni_l,1,15.25,15.25
1071,2015-01-12,pep_msh_pep_m,1,14.5,14.5
1071,2015-01-12,peppr_salami_s,1,12.5,12.5
1071,2015-01-12,spin_pesto_m,1,16.5,16.5
1072,2015-01-12,classic_dlx_s,1,12.0,12.0
1072,2015-01-12,five_cheese_l,1,18.5,18.5
1072,2015-01-12,four_cheese_m,1,14.75,14.75
1073,2015-01-12,five_cheese_l,1,18.5,18.5
1073,2015-01-12,spicy_ital_l,1,20.75,20.75
1073,2015-01-12,spin_pesto_m,1,16.5,16.5
1074,2015-01-12,ital_veggie_l,1,21.0,21.0
1075,2015-01-12,mexicana_l,1,20.25,20.25
1076,2015-01-12,ital_supr_m,1,16.5,16.5
1076,2015-01-12,pepperoni_l,1,15.25,15.25
1077,2015-01-12,ckn_alfredo_m,1,16.75,16.75
1078,2015-01-12,four_cheese_l,1,17.95,17.95
1078,2015-01-12,ital_cpcllo_l,1,20.5,20.5
1079,2015-01-12,green_garden_s,1,12.0,12.0
1079,2015-01-12,pepperoni_l,1,15.25,15.25
1079,2015-01-12,thai_ckn_s,1,12.75,12.75
1080,2015-01-12,ital_veggie_m,1,16.75,16.75
1080,2015-01-12,sicilian_l,1,20.25,20.25
1080,2015-01-12,soppressata_s,1,12.5,12.5
1080,2015-01-12,spicy_ital_m,1,16.5,16.5
1081,2015-01-12,five_cheese_l,1,18.5,18.5
1082,2015-01-19,peppr_salami_l,1,20.75,20.75
1082,2015-01-19,thai_ckn_l,1,20.75,20.75
1083,2015-01-19,southw_ckn_l,1,20.75,20.75
1084,2015-01-19,big_meat_s,1,12.0,12.0
1085,2015-01-19,hawaiian_s,1,10.5,10.5
1085,2015-01-19,southw_ckn_l,1,20.75,20.75
1085,2015-01-19,spinach_fet_l,1,20.25,20.25
1086,2015-01-19,bbq_ckn_s,1,12.75,12.75
1086,2015-01-19,mediterraneo_l,1,20.25,20.25
1087,2015-01-19,four_cheese_l,1,17.95,17.95
1087,2015-01-19,spinach_fet_m,1,16.0,16.0
1088,2015-01-19,big_meat_s,1,12.0,12.0
1088,2015-01-19,mediterraneo_l,1,20.25,20.25
1088,2015-01-19,pepperoni_l,1,15.25,15.25
1088,2015-01-19,thai_ckn_s,1,12.75,12.75
1088,2015-01-19,the_greek_xl,1,25.5,25.5
1089,2015-01-19,big_meat_s,1,12.0,12.0
1089,2015-01-19,ckn_pesto_l,1,20.75,20.75
1089,2015-01-19,spin_pesto_m,1,16.5,16.5
1090,2015-01-19,bbq_ckn_l,1,20.75,20.75
1090,2015-01-19,cali_ckn_m,1,16.75,16.75
1090,2015-01-19,hawaiian_l,1,16.5,16.5
1090,2015-01-19,ital_supr_s,1,12.5,12.5
1090,2015-01-19,ital_veggie_m,1,16.75,16.75
1090,2015-01-19,ital_veggie_s,1,12.75,12.75
1090,2015-01-19,napolitana_l,1,20.5,20.5
1091,2015-01-19,pepperoni_s,1,9.75,9.75
1092,2015-01-19,bbq_ckn_l,1,20.75,20.75
1092,2015-01-19,cali_ckn_s,1,12.75,12.75
1092,2015-01-19,hawaiian_s,1,10.5,10.5
1093,2015-01-19,classic_dlx_m,1,16.0,16.0
1093,2015-01-19,ital_supr_m,1,16.5,16.5
1093,2015-01-19,napolitana_l,1,20.5,20.5
1093,2015-01-19,pepperoni_l,1,15.25,15.25
1093,2015-01-19,prsc_argla_s,1,12.5,12.5
1094,2015-01-19,brie_carre_s,1,23.65,23.65
1094,2015-01-19,ckn_pesto_l,1,20.75,20.75
1095,2015-01-19,cali_ckn_s,1,12.75,12.75
1095,2015-01-19,four_cheese_l,1,17.95,17.95
1096,2015-01-19,ckn_pesto_l,1,20.75,20.75
1096,2015-01-19,five_cheese_l,1,18.5,18.5
1096,2015-01-19,four_cheese_l,2,17.95,35.9
1096,2015-01-19,mediterraneo_l,1,20.25,20.25
1096,2015-01-19,mediterraneo_s,1,12.0,12.0
1096,2015-01-19,napolitana_l,2,20.5,41.0
1096,2015-01-19,napolitana_m,1,16.0,16.0
1096,2015-01-19,pep_msh_pep_l,1,17.5,17.5
1096,2015-01-19,prsc_argla_l,1,20.75,20.75
1096,2015-01-19,soppressata_l,1,20.75,20.75
1096,2015-01-19,spicy_ital_l,2,20.75,41.5
1096,2015-01-19,veggie_veg_l,1,20.25,20.25
1097,2015-01-19,bbq_ckn_l,1,20.75,20.75
1098,2015-01-19,napolitana_l,1,20.5,20.5
1098,2015-01-19,the_greek_l,1,20.5,20.5
1099,2015-01-19,ital_supr_m,1,16.5,16.5
1099,2015-01-19,mediterraneo_s,1,12.0,12.0
1100,2015-01-19,ckn_alfredo_m,1,16.75,16.75
1100,2015-01-19,green_garden_s,1,12.0,12.0
1100,2015-01-19,mexicana_l,1,20.25,20.25
1100,2015-01-19,napolitana_m,1,16.0,16.0
1100,2015-01-19,thai_ckn_l,1,20.75,20.75
1101,2015-01-19,cali_ckn_l,1,20.75,20.75
1102,2015-01-19,ital_cpcllo_s,1,12.0,12.0
1103,2015-01-19,the_greek_s,1,12.0,12.0
1104,2015-01-19,cali_ckn_m,1,16.75,16.75
1104,2015-01-19,ckn_pesto_s,1,12.75,12.75
1104,2015-01-19,green_garden_s,1,12.0,12.0
1104,2015-01-19,ital_veggie_m,1,16.75,16.75
1105,2015-01-19,calabrese_m,1,16.25,16.25
1105,2015-01-19,ckn_alfredo_m,1,16.75,16.75
1105,2015-01-19,thai_ckn_l,1,20.75,20.75
1106,2015-01-19,sicilian_l,1,20.25,20.25
1107,2015-01-19,soppressata_m,1,16.5,16.5
1108,2015-01-19,sicilian_l,1,20.25,20.25
1109,2015-01-19,pep_msh_pep_l,1,17.5,17.5
1109,2015-01-19,pepperoni_l,1,15.25,15.25
1110,2015-01-19,hawaiian_l,1,16.5,16.5
1110,2015-01-19,spinach_fet_m,1,16.0,16.0
1111,2015-01-19,ital_supr_m,1,16.5,16.5
1112,2015-01-19,ckn_alfredo_s,1,12.75,12.75
1112,2015-01-19,hawaiian_l,1,16.5,16.5
1112,2015-01-19,spinach_fet_m,1,16.0,16.0
1112,2015-01-19,the_greek_xl,1,25.5,25.5
1113,2015-01-19,big_meat_s,1,12.0,12.0
1113,2015-01-19,hawaiian_m,1,13.25,13.25
1114,2015-01-19,big_meat_s,1,12.0,12.0
1114,2015-01-19,five_cheese_l,1,18.5,18.5
1115,2015-01-19,sicilian_s,1,12.25,12.25
1115,2015-01-19,thai_ckn_m,1,16.75,16.75
1116,2015-01-19,classic_dlx_s,1,12.0,12.0
1116,2015-01-19,prsc_argla_l,1,20.75,20.75
1116,2015-01-19,spicy_ital_l,1,20.75,20.75
1116,2015-01-19,spin_pesto_l,1,20.75,20.75
1117,2015-01-19,cali_ckn_m,1,16.75,16.75
1118,2015-01-19,spinach_fet_m,1,16.0,16.0
1119,2015-01-19,big_meat_s,1,12.0,12.0
